Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_arrived,red_job_arrived,yellow_job_arrived,green_job_arrived,job_completed_percentage,red_job_completed_percentage,yellow_job_completed_percentage,green_job_completed_percentage
1,0.0,0.0,1.5618673881968286,1.5618673881968286,0.01373108070364829,0.006865540351824145,14.191160272696388,0.06432983442435838,64.56081638576833,78.75197665846471,0.3569899516093189,0.2926601171849605,67.43711352152523,0.18642985034048717,75.8329557427696,131.8490419302239,0.39607000027793626,0.20964014993744906,3.9330322419017922,0.002903932812684399,162.21352077738337,188.47154819316543,0.122673397356593,0.1197694645439086,6.084770910124525,0.004492657272251097,232.22083246975922,238.30560337988373,0.17595163694024923,0.17145897966799814,512,264,161,86,0.833984375,1.0,0.6521739130434783,0.6744186046511628
2,0.0,0.0,1.6283898444001892,1.6283898444001892,0.013912902226110833,0.006956451113055416,13.751959390740895,0.053469963689030654,62.365143654396164,76.11710304513706,0.2959562794141156,0.24248631572508494,46.18007851666522,0.12869465946874628,79.9814657534586,138.46922467267694,0.3515870370821364,0.2228923776133901,3.146974145776532,0.003255923942806258,142.9075164496468,207.30481273970292,0.15111096909462146,0.1478550451518152,2.755515363879029,0.0022531406544466837,154.9911981297191,157.74671349359812,0.12898695392408738,0.1267338132696407,512,233,167,111,0.8203125,1.0,0.6766467065868264,0.6666666666666666
3,0.0,0.0,1.4248946485369158,1.4248946485369158,0.01220336501107993,0.006101682505539965,8.695125580434908,0.03941595330331821,59.26890100659488,67.96402658702978,0.3080883505912346,0.2686723972879165,28.69954232092555,0.06672931341587521,91.11888061017918,130.89091617644564,0.27858984674246634,0.21186053332659113,6.141927746101168,0.005239643805023428,125.82558473421982,161.6342613729974,0.11258073813564463,0.1073410943306212,3.0784058112773347,0.002574677037158276,160.2431369047956,163.32154271607294,0.13659674892890672,0.13402207189174845,512,271,139,101,0.84765625,0.996309963099631,0.6906474820143885,0.6732673267326733
4,0.0,0.0,1.5213328080763064,1.5213328080763064,0.013371387594494131,0.006685693797247066,14.795640515592794,0.06679928364436577,61.5145372600119,76.3101777756047,0.3445248081563276,0.2777255245119618,56.45013672567848,0.13760544790659787,82.95607109489903,156.8132005509866,0.3398229797268976,0.20221753182029972,1.028253190452233,0.0009708341417752685,182.37044659431572,254.50942359552474,0.17315746837599189,0.17218663423421662,1.9387598906640264,0.0016973698680786964,167.5053606798716,169.44412057053563,0.14834706760980826,0.14664969774172956,512,263,142,106,0.837890625,1.0,0.704225352112676,0.6226415094339622
5,0.001136443667178355,9.862154429810394e-06,1.5091981038721032,1.5103345475392815,0.013106811167765992,0.006548474506668091,18.984649268914836,0.08237519742210023,61.17774785361961,80.16239712253444,0.3478280370240953,0.26545283960199506,41.23210868296092,0.11251627528138912,90.40205919355641,142.62725545618736,0.35921001235019107,0.24669373706880196,15.266992235004391,0.013455838106207945,114.74713949085783,172.88562647751255,0.11459029264528169,0.10113445453907373,3.8300596320055083,0.0027265203977156617,245.39473853358726,249.22479816559274,0.1774166882773172,0.17469016787960154,512,256,161,94,0.84765625,1.0,0.6770186335403726,0.7340425531914894
6,0.0,0.0,1.5867602200150137,1.5867602200150137,0.014478846903248972,0.007239423451624486,24.65175441772023,0.11906108454693277,63.98878665122564,88.64054106894586,0.42810904147696033,0.30904795693002757,42.88513261558255,0.11082237941237284,81.11603375015902,130.83544222944457,0.32043982304412205,0.2096174436317492,3.345352875694516,0.0031002590888310035,122.9082838299256,187.60877386238133,0.11700379578441492,0.11390353669558391,0.20076355653636288,0.00015385302762563373,203.4268752684921,203.62763882502847,0.15604788678773643,0.1558940337601108,512,271,145,95,0.83984375,0.996309963099631,0.6689655172413793,0.6631578947368421
7,0.0,0.0,1.4336850466371314,1.4336850466371314,0.011977236759288414,0.005988618379644207,7.930312209055399,0.03273736530657351,60.58448298444213,68.51479519349752,0.28283802957888393,0.2501006642723105,34.98461779458441,0.0890501488979315,78.84057445441928,125.45618354982055,0.2897316294156721,0.2006814805177406,5.8451897322142035,0.0057224602037583595,130.20360923839002,198.62922458760931,0.13319222703545833,0.12746976683169997,3.4675776998157657,0.002376339077052213,183.47779725991896,186.94537495973472,0.12811410103790866,0.12573776196085643,512,253,156,102,0.83984375,1.0,0.6794871794871795,0.696078431372549
8,0.0,0.0,1.4709671682471275,1.4709671682471275,0.012759027873535141,0.0063795139367675705,15.333579570378433,0.06909869313272389,59.711155336948956,75.04473490732738,0.3381789023748517,0.2690802092421278,43.114721109573594,0.11175363486703307,82.55232302271597,141.74765685633182,0.3257297879554372,0.21397615308840415,10.02759746893556,0.008324106305190433,156.2689273882128,201.0281934234476,0.13804602302625016,0.12972191672105973,16.557898473238225,0.01206197201940718,199.37501720308663,215.93291567632485,0.1573011690563569,0.14523919703694974,512,266,153,92,0.8359375,1.0,0.6274509803921569,0.717391304347826
9,0.0,0.0,1.464570907123133,1.464570907123133,0.012383158592277337,0.006191579296138668,16.811639390642963,0.07246055303216807,61.74616740248957,78.55780679313254,0.33859530251361697,0.2661347494814489,37.852328186042186,0.09188846628435637,81.09338424951063,128.68607002170114,0.2887468119024002,0.19685834561804383,3.350320692396221,0.003596257722255448,129.2032742950924,162.65716099794975,0.14228395826953902,0.13868770054728355,3.8993222461860184,0.0024469426753772235,135.76487602747574,139.66419827366175,0.08764350966695292,0.08519656699157568,512,261,147,103,0.83984375,1.0,0.7210884353741497,0.6116504854368932
10,0.0,0.0,1.4512985665726463,1.4512985665726463,0.013030727753371668,0.006515363876685834,15.284862328440912,0.06647451175851635,60.56565049028252,75.85051281872344,0.32987708347727285,0.2634025717187565,34.35178607280399,0.09397576395228242,82.04099657951947,126.09722916909637,0.31841432189587554,0.22443855794359308,21.78143599343614,0.019480434008632252,149.54757190739838,243.2558070534301,0.15322972430203496,0.1337492902934027,36.92457470338143,0.036261475586390306,186.0034266852772,222.92800138865863,0.2189246144285949,0.18266313884220461,512,248,156,107,0.85546875,1.0,0.6987179487179487,0.7570093457943925
